SAMPLE_FFDI_PATHS,,,,,,,,,,,,,,,,,,,,,
PRESET_PATHS,1,,,,,,,,,,,,,,,,,,,,
PATH_6_17/12/2017,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
170,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
171,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
172,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
173,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
174,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
175,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
176,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
177,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
178,0.4685328116,0.4575774384,0.4928999117,0.5401874098,1.194026078,1.4050330921,1.5000086213,1.7612096174,2.2055366448,2.3501304931,2.4322842967,3.2056371059,3.375896287,3.2398947853,2.7026718441,2.3525994261,1.6529488186,1.0841332888,0.7922777038,0.6903936668,0.624837719
179,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
180,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
181,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
182,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
183,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
184,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
185,0.4352812725,0.4187744316,0.4554757266,0.7725543989,1.2484804185,1.8232071974,2.2091264074,2.7478180122,2.4907581614,2.763939858,3.0322870799,3.315462551,3.4675460259,3.4106304149,3.057773836,2.3050840653,1.6185280849,1.1525042075,0.8347027245,0.7547493013,0.6698914222
186,1.0072682571,1.0541470649,1.0386086393,1.2097841686,1.3910821516,1.5502744358,1.6350149869,1.8913142743,1.8965604774,1.8749874585,1.8460200007,1.6496645606,1.6180018639,1.6359144925,1.5031636252,1.9256469142,1.741961837,1.6630312155,1.6410587165,1.5208837682,1.4129809086
187,1.0072682571,1.0541470649,1.0386086393,1.2097841686,1.3910821516,1.5502744358,1.6350149869,1.8913142743,1.8965604774,1.8749874585,1.8460200007,1.6496645606,1.6180018639,1.6359144925,1.5031636252,1.9256469142,1.741961837,1.6630312155,1.6410587165,1.5208837682,1.4129809086
188,1.0072682571,1.0541470649,1.0386086393,1.2097841686,1.3910821516,1.5502744358,1.6350149869,1.8913142743,1.8965604774,1.8749874585,1.8460200007,1.6496645606,1.6180018639,1.6359144925,1.5031636252,1.9256469142,1.741961837,1.6630312155,1.6410587165,1.5208837682,1.4129809086
189,1.0072682571,1.0541470649,1.0386086393,1.2097841686,1.3910821516,1.5502744358,1.6350149869,1.8913142743,1.8965604774,1.8749874585,1.8460200007,1.6496645606,1.6180018639,1.6359144925,1.5031636252,1.9256469142,1.741961837,1.6630312155,1.6410587165,1.5208837682,1.4129809086
190,5.0479447616,6.5120296548,10.7091785541,3.3071314511,1.6670092999,2.3111175203,2.6147308912,3.2374668337,3.359832705,3.4893350311,4.1753207536,3.7383008221,4.2540062354,4.0269174501,3.7312047939,2.6308084189,1.7878274767,1.4253553949,1.4477317648,1.7635838755,2.3022986376
191,5.0479447616,6.5120296548,10.7091785541,3.3071314511,1.6670092999,2.3111175203,2.6147308912,3.2374668337,3.359832705,3.4893350311,4.1753207536,3.7383008221,4.2540062354,4.0269174501,3.7312047939,2.6308084189,1.7878274767,1.4253553949,1.4477317648,1.7635838755,2.3022986376
192,5.0479447616,6.5120296548,10.7091785541,3.3071314511,1.6670092999,2.3111175203,2.6147308912,3.2374668337,3.359832705,3.4893350311,4.1753207536,3.7383008221,4.2540062354,4.0269174501,3.7312047939,2.6308084189,1.7878274767,1.4253553949,1.4477317648,1.7635838755,2.3022986376
193,5.0479447616,6.5120296548,10.7091785541,3.3071314511,1.6670092999,2.3111175203,2.6147308912,3.2374668337,3.359832705,3.4893350311,4.1753207536,3.7383008221,4.2540062354,4.0269174501,3.7312047939,2.6308084189,1.7878274767,1.4253553949,1.4477317648,1.7635838755,2.3022986376
194,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
195,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
196,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
197,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
198,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
199,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
200,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
201,0.3432346188,0.3767622053,0.5706831963,1.151342847,1.9036040431,2.5494533259,2.9505717177,3.6517224274,4.2900095292,4.3257647873,4.277073244,4.3116857554,4.2503398914,3.9422394659,3.300021403,2.1573679871,1.9704047021,1.8290175307,1.2719451994,1.0561892484,1.042016087
210,2.9077319751,3.5956183011,6.2562795352,8.1549433452,10.4713444762,12.7269357107,14.6924936932,18.1982151013,20.8672439745,22.002626018,22.2225988051,21.7864926293,20.0677543547,11.5031266291,7.278873792,5.3704286158,5.2354775781,4.0061737542,3.2115354016,2.4105912914,1.8908870034
211,2.9077319751,3.5956183011,6.2562795352,8.1549433452,10.4713444762,12.7269357107,14.6924936932,18.1982151013,20.8672439745,22.002626018,22.2225988051,21.7864926293,20.0677543547,11.5031266291,7.278873792,5.3704286158,5.2354775781,4.0061737542,3.2115354016,2.4105912914,1.8908870034
212,2.9077319751,3.5956183011,6.2562795352,8.1549433452,10.4713444762,12.7269357107,14.6924936932,18.1982151013,20.8672439745,22.002626018,22.2225988051,21.7864926293,20.0677543547,11.5031266291,7.278873792,5.3704286158,5.2354775781,4.0061737542,3.2115354016,2.4105912914,1.8908870034
213,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
214,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
215,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
216,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
217,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
218,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
219,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
220,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
221,1.0672268263,1.0626157244,0.9247642239,0.9192782138,1.1146088464,1.5492385202,2.2199030704,3.0191143686,4.3034349653,5.7333702435,7.0349004019,8.5871210884,9.7840502367,10.5281595885,9.076544268,5.5758988494,4.6101183676,4.3048122849,3.9068905734,4.7911085171,3.9471026674
222,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
223,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
224,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
225,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
226,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
227,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
228,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
229,0.9770162344,0.9706376906,0.8928720312,0.8804501127,1.0096744877,1.4226594747,2.0312634517,2.4856345758,3.3275556302,4.5389149671,6.4564394006,7.9107135749,8.4746384319,9.8236032958,8.3168035263,5.757238827,2.7128181151,2.1863817083,2.5385919248,1.8825920308,1.7285960842
230,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
231,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
232,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
233,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
234,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
235,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
236,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
237,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
238,1.1394181128,1.1385779303,1.2566182644,2.0604479203,2.7293538405,3.3581754926,4.4569437791,5.6379305012,7.0654908541,8.5865734093,11.0453744936,12.151326619,11.9656655421,9.2036182463,5.5895889463,5.026682072,4.2815084713,2.8102380061,2.4119494695,1.9669389359,1.7509562373
