SAMPLE_FFDI_PATHS,,,,,,,,,,,,,,,,,,,,,
PRESET_PATHS,10,,,,,,,,,,,,,,,,,,,,
PATH_1,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
41,0.9652446518,1.8497630718,3.1208661858,5.572409987,9.9470601266,11.6555204429,22.4901751105,29.6041160006,24.5455690625,18.7197922687,34.3464231292,27.3991771391,42.7013508556,42.6071509477,61.9349772608,61.5306923234,45.2128883298,51.3297496577,92.5403293422,85.4676534705,44.1544600966
42,0.9526808794,2.7761046908,5.933014046,8.5986344636,13.0681096096,22.3581289676,21.5416168632,19.5607423956,22.3785586174,31.2932643867,25.7411977284,38.8850097704,39.1528611758,57.6285706492,61.9478305476,33.7273875876,37.3407549488,35.1623463917,24.8049623272,24.1300094075,15.9436756463
43,2.2997346757,4.3087877723,7.959586855,8.2779954675,14.1280275041,27.8193993099,35.2552155171,26.0958420974,24.1229418861,34.4985943205,26.3641133883,31.6993921293,27.6071990966,43.6872156682,37.9478879793,39.3350050814,54.5563255314,90.0193310193,58.1219567186,58.9325430953,41.4209001217
44,2.2370269487,4.7922517947,7.1013727918,7.7885812692,11.4685418307,16.0565083319,33.1954329471,28.4546296532,18.7223339845,24.5786158126,26.718070281,27.3387837959,35.7729406583,51.2179917088,49.2990725061,45.2536497432,26.6574920784,37.5942143826,49.1507659182,55.3176195827,74.1323475437
45,2.4416322644,4.9594739188,10.6114693184,11.6640418666,16.9535384807,26.3401673188,45.254334284,28.5528831496,31.3592777794,38.7816281988,43.0174346269,36.3074071489,41.5751224273,44.5984101896,57.6739187334,46.1063343441,49.0256742342,62.9657497691,97.4240125405,69.7149632396,45.6471338431
46,2.4708802219,3.7637271354,6.6042801273,7.8470550709,12.8229153,18.7922832911,33.5809824834,27.5059253072,29.5279594167,34.0837422145,49.840407009,43.1889160072,32.8773213841,26.1710862606,42.9700799797,60.6692711481,58.6726874039,31.4544754766,21.7433289651,24.0239458715,12.8271288077
47,13.2370535168,19.1505375915,23.466117369,20.60220694,31.8125963948,41.8848532074,82.5507490315,55.4635844015,72.2900984809,54.0834731923,51.130794321,28.7877792656,23.4648551355,21.33895332,36.6374926351,47.1902669737,39.5079044053,27.0810779399,28.9519327134,43.2651349253,28.1868913881
48,9.1830393809,10.7549412226,14.9394571827,21.7828900921,32.8932132541,38.3460880247,49.3032556671,37.8511198821,52.8412268879,65.3253658346,68.5908264402,43.9003823795,48.2691559741,42.28106483,36.1838528256,39.8176822629,58.4926142281,68.5286142825,53.2978862077,38.1726307589,44.1218108657
49,9.9110469252,11.7528700595,10.3869822489,23.5642933335,24.0766518579,28.9531591747,38.9271249531,56.0593696213,41.9125752024,42.0375879994,45.8220262661,41.7180332256,37.3645661408,54.3514353414,42.3018166367,40.5928426382,43.7318534049,47.2186696036,85.9410416441,34.7877294495,30.0711504222
50,8.5333784389,8.3516156502,10.5997724399,13.1158650924,16.1022687992,27.5938901729,38.0776494227,36.3375210612,35.7616580057,44.9974452656,44.7900982566,61.548665278,53.3449542293,86.2631095684,76.9986090318,96.3633605862,92.1174105497,113.895723422,73.1035296384,49.4046734915,78.4485956702
51,3.5417597561,6.8651343046,10.348273255,15.9112164472,25.5756418092,24.259400537,24.3112066219,40.5184471389,45.9602480776,49.6841145211,58.1926224271,68.438478168,67.5252416999,107.451001835,130.573394165,138.722633763,138.105506981,120.368891181,86.94923716,69.9247813625,92.5038579764
52,3.4059343559,6.067188883,7.380542074,12.7218716665,11.7662968689,16.9816571319,35.2747060356,34.6161236523,50.4101110071,41.766266044,42.608866229,31.0640182918,38.7952367266,42.0106162073,68.0718457379,80.0474484822,47.4741040598,42.1817821458,31.7648367246,26.9507695463,25.050727484
53,3.2090538318,3.4368190434,6.7512957598,9.2837596884,15.3498939819,23.3350375898,20.8658688687,20.6376302836,34.6477004883,53.2959795078,53.5906187681,46.6849705985,34.2796350764,45.7887524291,53.2076600664,47.6449423816,39.0976186551,52.2193119103,44.3401730315,56.0127945059,35.6867736676
54,3.6581122173,6.0880134036,9.4329516686,14.0949345016,22.7527245894,20.8816253938,25.5700448835,23.8701806105,31.0679088875,22.5378046887,25.9611998332,20.0797761814,22.3210848042,30.2521753832,45.8261593563,47.58799363,44.1825368969,67.0714081682,73.2729804417,73.6962707753,67.9634782222
55,9.2725826551,11.2194530711,13.7051004216,18.2837747054,34.2504755515,43.3618269497,41.7907342474,65.4763001053,76.3570881577,76.3986977764,54.4622755336,39.111557888,48.7138626905,56.7359974308,61.6202425169,65.1528841491,47.5686224911,65.0143008561,64.6398094144,50.0419022527,43.6263135509
56,8.2192260842,10.3014822692,18.9771119945,27.2355896657,25.0114939572,29.6283188919,17.2439529161,16.8846547655,15.7278680492,18.4536012952,23.1311614334,19.6865091772,26.7456099748,18.2477290971,22.9470946911,24.4112165247,28.6419166995,22.2639012688,28.2650228449,33.4756812127,18.1048203856
57,8.3810794555,15.2751252021,25.1807923585,26.932577175,26.3451500407,33.308821877,35.0484509199,48.8649170393,72.3212383802,84.9437417676,66.8925852153,56.7376892152,45.1749948128,47.0939010333,59.588008213,77.8965724617,70.8855255324,66.459010056,58.0101696317,58.401322595,41.4085853276
58,8.1955118858,11.3451969861,16.4364333634,24.8121619108,27.6030831293,23.8755235894,23.133101855,38.3348371453,30.0180328727,40.9318595351,47.0284507536,40.2447581873,42.0051647834,40.9323896441,65.4792583086,59.1019382097,88.533216121,54.3412785384,57.7892650972,60.1237069852,64.3643736326
59,10.89783156,14.3699709514,19.31601037,27.8474430026,28.4945080721,32.0795108374,44.4299266288,39.6080094061,40.9217886156,57.1311199872,56.5717580321,49.3319724779,53.8188695247,37.2076900244,36.330172218,50.8544130902,47.6725840928,43.1165014021,45.6162187516,42.7899727098,41.2733129525
60,8.4829660653,10.2281993922,11.1028945825,15.4852726072,20.9286299758,27.952219542,35.9959539456,54.3314428528,71.140365036,72.0767929846,75.8933395904,54.0685913923,36.3653279194,26.3520462576,26.9825152353,28.8763143863,36.4446093133,29.3551420028,17.4782425847,21.9132678411,23.3111850189
61,19.4540753968,27.821294767,32.1719650188,36.0940914092,45.108801734,48.8529008823,57.6514031675,67.7112367023,39.9998469101,28.7074681508,26.4968047233,31.5616727304,47.6573646707,44.8602323952,44.4784094609,72.2316690111,58.0801895418,75.5474267811,103.247429852,86.0607433315,75.1110039338
62,12.3785142339,21.9554757679,25.7264942964,23.4971733296,25.0861093034,37.1698334779,42.6494810507,42.6477407208,37.7950131306,33.4553287988,63.1171677718,40.0176375583,45.5415409538,50.0734179598,52.0835638234,48.4080375901,51.4612255656,42.4278340633,63.498736129,39.3462515142,57.1575251703
63,8.268853638,11.7753915227,12.7962895203,16.2280367676,19.4548970116,24.6456481301,25.8265517636,37.668315227,34.0669368165,42.4186564848,45.4809863771,47.1062937723,30.0391654233,37.1030588044,36.6438131857,50.9975862937,50.5086313237,43.1540636436,31.7677115829,30.2494284392,36.3319526856
64,7.4461864726,14.3700587653,21.8875904696,20.8971419259,31.0269435618,40.0640777034,50.8561235539,36.5026024598,52.1104831392,42.2432056273,48.5273955162,39.4376751034,55.1732614989,54.0180471447,62.4325692154,37.7118947278,49.4063509471,59.5038241742,66.6989572409,62.8060386663,52.71344369
65,8.4835875885,11.8717540288,21.5748478894,19.4192166604,28.6516824596,40.5125212757,41.8864906572,38.3341150027,40.6758320891,49.2379843431,52.2195421222,42.7163179393,43.9644643336,49.7123538835,52.356994551,63.6864538767,100.371214413,119.937951739,100.053786773,51.0999463867,53.0563232058
66,8.7670482447,14.9955707787,20.8586317147,19.2631844512,29.7461153603,52.8583416263,46.4544404773,93.6066071434,66.9044597559,80.4846167852,60.990023237,72.6860518444,95.9105234433,73.4027699666,91.3169454122,44.9735763783,47.8437045742,55.7202350681,57.4863047311,57.4177885751,49.1004121185
67,6.9190435629,13.6373123969,20.3196957761,25.58614895,33.6460494173,42.7066544967,35.4289143321,44.5706446131,39.7248563599,34.4800536877,29.2672098583,25.868461031,31.0059131704,41.9854162971,50.0897094123,56.4968598103,70.1520817645,67.3918013585,71.2299057527,62.8538699621,44.0978144122
68,8.2233747692,11.9065351138,17.6129763031,21.3256967576,19.006640759,22.5290430667,23.3394076617,36.9675400185,38.0979416793,34.4313082835,45.9411937135,44.9024712414,61.4134073551,45.9851187456,41.057340217,52.0221348526,55.794595226,49.1077048579,46.0038195744,43.9965028554,43.0837920849
69,9.900503513,13.8136493305,22.2914866784,31.3208258872,31.1464862954,22.6042410926,23.6642574595,36.9935110558,35.6034517533,51.4326463631,83.0549385306,43.7278866882,44.6666513748,43.0486612996,61.3485060397,44.4557289485,48.2781515049,53.7644594891,48.3907904453,42.5504538283,56.0005007413
70,7.1701750266,10.7682945756,18.8354004437,24.6669513936,28.701742231,45.5119903479,36.3321114493,69.4473741953,82.4412410346,51.7815164767,60.2860856975,50.180740575,47.0780515222,44.9591779093,57.3112072313,63.9478752047,65.8020358313,44.5019456611,56.869770641,32.5202239484,21.7719914909
71,12.2780780525,16.9701626182,22.6045165772,32.86182211,38.7946275603,48.5139101734,64.9729144499,61.9223123043,64.0657902987,39.5023420476,54.7657956877,47.5423543904,27.335140193,25.570043483,28.2945902838,19.2583422279,19.9029307806,28.7543085132,36.6788761688,38.3938528597,38.5894766683
72,6.7922790221,10.7742260243,11.3139595328,15.7048153043,15.4249878066,25.5118036903,29.6354890939,44.0379749955,37.7052652579,35.9193916179,49.1985729632,53.6250124282,44.7511043277,42.5270376657,35.8352898973,30.5051568901,42.1918415211,35.8956144805,50.1161459198,71.3131728016,55.6231965054
73,7.3093041013,13.736739963,9.6003242898,18.5673070937,28.7552679581,31.0783140587,41.0091870658,43.404861269,36.518791717,28.9452646294,26.390079812,57.0557751439,41.4953605968,39.6787215804,51.496946807,60.2864083078,47.8877461967,51.8313116316,45.3634088962,50.6339336502,49.0474146878
74,8.1757032282,12.4826386189,17.55110577,19.3424637331,32.2754632053,36.4334664343,34.1805152431,38.9073090314,44.8257016345,40.6222331149,35.670099307,44.0894333284,42.649118452,49.9571156238,55.0415955375,58.3394123585,61.0531716977,57.1812668821,45.5417369013,35.3748682933,30.3415987322
75,7.0981708619,23.2178531824,32.143903097,30.0954102007,29.5798565532,32.9158345247,40.0627545521,43.3553218394,45.7577661339,45.5216982256,36.9911667874,31.9954511452,39.4620266849,27.7564128341,49.6123920551,47.6711952216,52.4576272445,44.1945132838,49.9738160297,59.695370903,63.3282128686
76,10.2217424668,22.644773108,29.6651654585,27.3329980055,32.0243296452,49.9943012162,61.9204662373,52.5279685595,55.1537274858,69.1133492521,72.2388265861,67.9016578634,57.6351890628,35.0886410063,25.1534514416,26.9237844907,24.6099938727,38.6068455883,38.1980765608,35.045589366,42.3594681631
77,7.4337847256,12.3731457296,18.1787171609,21.8019156063,19.8021732408,25.3475999742,31.0348014612,47.0108611813,40.8954188068,51.9353259184,40.8434435157,34.9344735551,38.025561378,43.9543160733,46.0771621053,46.578451401,37.250619911,60.5455699543,57.1396102846,62.445604672,71.417752156
78,10.5453526174,14.1636588398,17.8893137742,23.7151368249,20.2817076815,17.0203579029,20.5488047172,31.9062925597,33.5898714142,36.9109072248,49.1403082288,52.7633891502,64.5968735356,41.2204137014,40.6139667458,47.4258709017,51.3602588195,49.4556768226,37.9567010741,58.105696779,53.7336311952
79,3.5329670442,11.4681589431,10.3962724633,18.077425618,19.4959922314,29.5803675611,31.3304698951,30.2431137673,36.7682091303,44.2110978952,52.871331225,64.0766363945,62.2819265405,68.9958658688,68.9776128458,77.0343371101,82.3540633605,72.0960151126,59.0409348267,46.6176528468,39.0633379301
80,8.6565439667,12.6949077179,33.3537134153,26.7704166544,31.3959502328,44.3005895337,31.9021634289,44.6425749363,76.1383039795,58.7899755441,54.4838654619,47.8492193666,56.886133442,53.4482200317,42.8157166948,74.4380218774,57.7698123089,40.5283707191,34.7565254299,33.1738374827,25.7012274185
81,11.153488832,18.0286242171,15.6249286886,22.6217162102,26.4932242092,32.8266294218,34.1248185601,32.2590873625,30.8221940272,30.7657518064,31.6645060333,24.3062774908,30.7002217308,38.4898394778,45.8136013373,46.0128453383,69.6552459513,73.26508762,53.1850991148,77.8402438027,50.7737088854
82,7.3068823406,17.1114662946,18.6294529342,24.1276839274,22.5456455557,25.5295708792,35.6148455253,47.3100064848,47.4036685728,60.259343748,73.3512015735,43.0183219303,37.3840610915,25.5847316256,30.852443212,21.8319471122,23.6065902175,33.4937898803,35.8644920865,54.0065823071,86.1335591125
83,10.9190900203,17.0510600842,22.2998843139,23.1806358039,31.6442846877,34.8897619904,47.3848757354,43.9734316358,42.2983763268,55.9603433938,73.4950606905,33.017065931,36.9208794489,35.5045818637,35.7038066183,37.7116963896,27.1689118764,30.3970370079,29.8637353747,31.5127889215,36.4068039198
84,7.3744314875,12.7699095974,20.5459033194,14.3811237086,25.0883597873,22.3510448524,17.717498744,27.6000191678,45.0200551974,32.417921032,28.8538530341,31.3666524051,46.5327518927,33.8433129394,30.7647342538,27.2372381909,40.880846745,48.5798169992,36.0501110568,44.2638866736,59.7067321478
85,8.18877715,14.5975131873,17.5434883328,21.5280727473,41.2984682678,36.1822978391,27.492649168,30.5122026045,39.3705438138,45.0568863902,50.5204369268,41.6368578445,42.729022577,67.0718732089,37.0156763364,68.4380013887,45.2536545983,46.4022333061,48.869708173,70.1965873792,61.5740495068
86,7.8826576206,14.0359559376,23.1944808475,21.062810313,25.7035116152,46.4722612569,40.403392032,52.7407530141,55.7576414696,61.1977882272,67.2415601106,58.8569034128,53.342259961,65.3067170451,56.7938220222,43.6149954199,72.0250377837,88.7917864486,83.2753580328,50.5422200679,61.3423472133
87,10.6118638976,20.4013131793,19.1842609122,23.3122107849,28.4199511695,39.7708148437,51.1940973338,44.6519910194,54.7858948333,93.6346876208,92.7164242935,61.9510702239,52.0044196253,40.3109553999,40.0324505412,57.1810384189,66.6772850214,45.2251411578,38.7095922374,38.3078984951,41.5809800067
88,3.9457701864,6.8124991095,8.7623698676,16.2591530241,18.4879016505,32.2095390809,43.013664064,35.9084883067,52.5148613616,51.3650882476,44.2533664601,58.9795310672,45.5041506251,52.414695265,69.1828520076,73.9557417835,67.9628414629,70.1053135195,31.5675097776,34.9107780048,28.1083506428
89,0.9289381952,2.2473690178,5.3310351107,9.9955793165,15.7555958261,19.8136944634,29.0881440477,40.9981081604,55.9274579777,38.4125890167,45.5108875178,38.8875947151,38.1949816167,33.81728575,48.0037176854,50.1923815357,46.4192152118,34.7975285597,31.9527215896,59.8711075839,63.6046281383
90,11.0315836404,21.5344153466,33.4649030998,23.7676949816,33.4425057645,45.8363371194,44.4832689931,35.56376176,71.4205307966,62.2425437852,45.0194641673,51.513919047,40.9056565611,35.2434267591,34.6404952307,47.2106038715,41.4481369514,29.6784550052,29.8424986257,33.257331058,32.9391314978
91,10.7776837293,18.9299511903,19.7314617576,32.423464562,27.9244216152,32.695449846,38.346513723,37.204577054,29.6618227241,39.2177441316,54.6872188748,44.0301805663,53.3441074651,42.8147311877,47.5553401931,55.0172961141,51.1118267099,37.7998706022,59.1424799201,68.3281274124,70.6054463572
92,8.230986608,13.5018725692,10.0153520205,16.2892638867,13.6967726403,17.1288560807,19.9658289442,18.5351112668,15.960631605,18.1581319234,16.1888885967,23.7542009762,20.7135226962,26.969459296,31.6797750711,22.6579278093,23.7351603768,23.2604907473,28.8236154574,48.1716981201,30.6997554707
93,9.4325576079,13.9570559288,20.6983321156,27.9792523569,27.5265755297,16.4317379164,22.5350939495,29.0247428874,32.5041315218,46.5199848278,48.4200255698,62.7281583831,66.8833635553,54.4184958766,48.7092097644,37.9052252565,39.1237461622,39.9737044832,41.6173660153,43.0902577198,40.5419733736
94,8.3472690522,10.6301875072,15.4707072508,14.7806115689,20.2042703025,20.573813965,16.0264066089,25.1557698353,35.1990080708,29.4031719636,55.9858140883,49.8701788974,48.9430421273,42.6528035898,36.4222623971,45.1406770594,53.2675320578,56.2034313667,50.9618157756,37.8848175635,43.3194495876
95,8.0811296484,13.3878088479,17.7168301808,23.4804937971,23.5331867607,32.2214883522,30.9528564676,29.1654036004,33.1547253923,31.0075813469,23.2656113631,29.2716774967,32.3232680185,43.2097999475,23.1033978398,29.6965560306,38.9361082355,32.997726065,32.6692413659,43.0461110974,42.3164341506
96,8.9050754397,12.9464669134,17.8861667855,18.1112061485,30.1341496457,29.7753699924,27.5982730592,41.6690067902,50.0956847202,44.3700344148,34.4848165985,47.9387090615,69.9274998941,58.6872537302,34.7313617826,25.1655946975,36.0349000565,35.5910950465,36.9295961523,76.4395531105,80.6808069114
97,10.2185399912,15.8987938977,16.963204145,22.5900275389,33.4037476848,38.0868872569,42.3238446639,37.8014644187,54.9525637282,52.8681548005,49.7923603956,43.1864427094,52.1287813276,40.1265859441,43.2109052437,45.0830196558,47.6674226148,31.795218703,33.3083860343,39.8681060833,70.9218286008
98,3.5855157749,7.0547488878,9.1834043524,12.0148112491,21.0512249717,21.0816169251,22.2490235462,27.0677196173,39.1569427137,33.5150924324,32.7084691115,47.5941322196,46.800290884,42.8238415726,42.0369635347,46.8450920807,44.9637703449,49.5348531688,34.8167382371,40.3018201177,32.5018129801
99,3.8444119058,11.8016326188,26.0604386645,21.0437926144,29.870399606,31.308851948,20.6888609197,17.9634484656,24.7559976378,28.4718716707,40.8676029225,54.9127688487,43.4841081124,69.9936625197,100.942360724,65.9649936436,76.457700354,76.3246719699,53.6677343958,33.043475712,36.2454143101
100,4.9407824845,8.8091206033,13.9489851311,18.0666508769,36.918485197,35.8908994844,40.6533481249,62.6424687994,87.7374511216,51.3171388959,35.0506314534,27.1545233247,28.4353256006,48.3774986035,48.8480793256,38.772369398,48.5923413114,43.3336394306,43.9658894837,40.4068944497,40.5406324115
PATH_7,HOUR,,,,,,,,,,,,,,,,,,,,
PATCH,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,11.7629013715,15.8130409815,24.3663641391,24.648102366,38.8134977299,38.0274410438,34.0853283348,40.9036993519,35.073545899,33.1810097819,36.5250326703,49.5057247191,49.9775012554,39.4257817264,45.801492581,46.3478997921,45.837195714,38.8727427202,35.4561251201,41.0583033063,50.0234593815
2,15.6079695347,18.0574718954,24.1540953756,34.0781635867,39.045554976,29.0513406095,42.4119994106,50.347922893,53.7486244127,55.8312772387,58.8496856832,120.495807843,74.9020135331,53.3799185991,33.2195042727,50.4981190872,37.8213408875,48.2457228705,37.1803981724,42.901972902,65.8640197378
3,9.5456971161,18.7625394717,19.7445917625,22.9300852062,29.2262930133,35.1034906284,37.3049541307,41.3651407077,44.72212243,57.9856896282,52.4625448519,33.886721973,22.6682298369,33.9388186104,38.7903385978,46.5630071257,44.8803810354,45.8082037493,50.1242592146,43.5463675785,55.4854252235
4,8.6893768881,16.3081200656,21.0647213052,19.9246660943,31.3358550099,45.4582654411,40.2265227557,37.8981223312,35.5864203065,58.8909973124,53.9692760344,41.0603916864,55.829304695,64.6015341828,45.4875406516,56.3938476855,56.4248995521,37.1881506152,38.6432388891,46.9112928018,41.0589751634
5,8.5032986363,11.6171800736,23.9883048003,25.5230279852,26.3359899582,63.4453549642,62.5888077721,52.7595094752,47.3125242763,45.3257595164,55.5831590584,47.0794315755,55.54695766,53.4138020599,61.9846436105,71.9975963413,60.0197623882,67.1274299631,65.5547850463,46.3203090516,48.5823806445
6,8.2931114002,16.2306338991,18.6999380625,26.6161631273,33.5827893739,21.1688149363,41.9806406448,53.394015482,50.6441045931,58.6150440797,53.0515813248,51.9935599278,62.9975423958,56.3851778781,60.1722630575,41.8891609148,55.4375141562,75.8656538216,49.9756670806,57.9893365096,65.7403223771
7,7.2606333103,10.874997252,14.2792530369,23.5338446749,25.3612172759,21.8425479654,45.2723790034,36.9036142516,36.3952101715,32.1093363684,35.109328485,36.7690898336,37.5828459562,43.57180623,36.6934746637,36.3115694637,36.8323845933,42.4359372206,49.2177087272,44.9334370143,37.7874694389
8,10.0422791283,14.995074459,18.8924293254,24.4568858063,27.7547083685,28.4610187402,34.7583997616,42.0945693251,40.1269502966,67.8644541101,83.9673692248,69.4120640432,52.8472039415,57.2664558233,52.9266321372,43.3545406513,41.549199377,51.6066169147,50.3205077323,46.3752728037,51.8410482875
9,12.3886649645,14.6280499185,24.4933957033,42.7164441556,45.6113273967,50.2761810829,49.0590584188,62.4113258682,40.2146774682,22.7944861663,26.9099406209,30.8008296233,48.5446722752,51.5674193928,40.668669281,28.7650335768,24.9730130874,29.9013824736,27.204478849,32.9825758748,30.3204411563
10,13.6914121908,16.8527002875,23.2453477689,32.3707956407,32.6131670608,39.4162420214,42.7890968766,30.6220534371,34.6488618306,59.295605999,76.3986880394,108.325148191,108.146782836,66.2731086017,69.6016581737,55.8280950798,38.6084204648,35.4084672469,52.324946495,47.4652554505,46.9294875077
11,8.0242586364,12.2629048632,14.6429570068,18.1387082756,21.6211303632,34.8603525168,19.7374510394,26.1320694371,36.0447365923,34.0049613043,49.3097769633,40.5071141448,43.4330762404,30.8585325536,41.9272191747,38.640931693,19.9319743576,20.5867306465,23.6060685794,26.0845677159,24.5335567646
12,12.8307605235,27.0445934731,37.6133827913,58.7385342832,50.7287136391,28.717692668,36.4734317069,45.6341064475,43.5531597757,60.6767239324,51.187578068,68.9063642721,75.868369159,67.4614962458,85.8036399194,73.7549145842,86.7444807788,108.750768823,56.8125001133,46.9366081268,39.8640196166
13,4.4857222556,11.7854414202,9.5582045842,11.1871043129,15.8020669904,15.7047191757,21.7432366359,35.5804825449,41.798282359,57.1898598566,110.499575446,122.920681334,129.685644806,78.7601725619,54.8730236592,53.329592946,94.9252677748,104.39562511,87.1157033114,62.5499675998,64.1339288009
14,4.0632855632,8.9209540946,11.3561330337,15.3512902158,21.1562575213,32.6023040273,32.4109244849,33.540263491,42.4978721496,38.1739877509,36.8716325468,45.7510725249,51.0597679192,84.1028316788,66.4794139681,37.2444989618,52.2767884437,50.1894733003,45.6629580936,31.9905634272,44.8212197763
15,3.7201036512,4.6332444425,9.7331128319,14.0888096591,20.1492439698,39.6435046962,84.2681757203,77.139098673,62.5355100732,41.5254087083,45.0072558048,42.1101377274,44.3068421084,40.8057889151,61.1361444434,54.3929773736,49.8875740717,45.6378061306,46.5085478392,38.115530961,41.2080738274
16,9.7207239765,12.1679943374,17.7303554349,17.2349411151,21.1997722411,34.5842210367,43.3851480938,83.7698744257,92.7005356704,69.0287502996,75.6039315185,56.7322510959,70.9778260844,44.7391471417,41.6061836896,40.4797205635,44.4326830677,51.5410957399,41.6974482808,51.8979366498,47.2488917753
17,9.0425020969,10.6538099396,15.8243496641,21.2137391656,21.4130600278,24.0426161581,31.0581662318,31.8250978219,46.2549654413,44.6867292519,61.6280107618,61.5044076033,64.5676796872,55.3461716178,59.3074881499,45.1098739595,53.4943182167,61.7793102035,44.3035479342,31.0249419596,20.4951850006
18,10.3981422899,14.2398224742,14.6447945357,13.0097381582,14.9758998117,28.8688279489,29.2483496609,35.6807149718,43.2134331105,59.3845887464,53.9641168087,66.2807191158,130.084387153,70.2289278211,61.5803332727,81.6329159241,95.1681661986,60.6194299564,78.3667085313,76.9624292004,64.2672237239
19,7.3514725078,13.3866592184,16.9799932236,19.2212655214,25.1073671791,41.6201315175,48.2249329844,50.1016076126,69.6429307029,77.8666458628,61.0693599159,61.8527404976,61.6423696788,83.3492952212,62.7393026877,51.3463840469,46.4697882739,37.7754252844,28.2870877953,39.4335381306,44.1952422289
20,9.6872306082,18.0800537273,19.38721818,57.1744826002,56.9795589149,68.2310955085,138.214169361,92.4703493428,77.5886981046,76.6827354075,48.5862200388,53.3980154472,38.9433833712,46.8000506242,41.5094001075,44.5278447873,56.6081634288,47.5304196619,55.5202761291,82.7904321666,66.4547178593
21,17.2278116487,16.3205827147,15.1392030811,23.2278300157,32.0454562831,44.1143085092,41.9364304057,33.5186012172,34.0258531334,44.2673050281,43.8627540053,48.702713401,72.3532304078,51.3883040293,42.6973290673,37.5473960955,33.8144303023,38.402673874,37.5431092603,42.5919077521,42.4424304831
22,2.971143297,3.5863897515,5.2018703235,10.8518502016,14.785991545,17.1064362051,23.1944422536,16.7194925511,18.2944652313,35.5493059002,33.7852596308,35.2481039303,54.6305668133,66.8633350027,48.0546012601,70.8406749999,119.542166571,87.7053884402,49.9801994072,49.2810840045,63.6778922828
23,3.4067154116,16.3568985232,15.5787653499,17.1744502857,19.6632015807,16.6909224397,20.305665615,26.1359479176,29.1531330419,29.2480399578,47.4197384995,64.562961756,75.6349001957,52.2014897639,43.2596574136,40.4424268718,49.9644155541,44.4148107598,48.702613606,37.6299259636,34.6622314038
24,0.8051250715,4.6510165458,4.5584002474,7.7240413445,10.432047598,20.7682955516,22.0888370521,21.0478423407,19.8233398121,37.9802946104,54.8613474982,67.5996160352,74.293264174,96.9837310943,101.585768913,104.190433587,179.986022405,194.719433111,159.077801477,77.488673459,58.178017775
25,3.292560759,7.4719396725,13.7590284769,17.1051126349,27.4382649975,30.7041162089,36.5875406326,40.6779622535,37.0691010889,34.9669936868,42.0991306066,57.8619181926,63.0355016444,57.083177601,38.6299147279,42.5662886281,60.3949669343,52.3755402828,42.3857154042,41.3169117206,29.3364792655
26,2.9041474176,5.0778400416,10.8953840652,21.1475105416,26.6225324069,42.3770710092,29.4379449028,28.8029461796,55.4892026398,73.6839866984,70.2648259229,91.2433832717,89.9608618093,69.1165852737,45.4311753862,45.5154240608,70.30177719,46.1778735192,44.6393523618,62.0074224149,51.9156138016
27,10.3040975155,16.097017666,28.9641565426,28.9672872037,53.0379079371,31.7507762052,39.7836678809,62.8095908032,54.2989651175,59.0751310413,58.6604172552,48.6743302261,56.753876968,44.1012587304,76.3096754943,58.221604189,52.9578510579,43.0905195983,46.5189887713,50.4335157653,40.5930849964
28,9.2270054881,14.0926288829,17.0961836192,20.8489206305,26.9769083062,36.2774832287,50.8154127763,69.2739173286,113.981310363,189.666361533,146.284537805,192.259133179,126.134822433,154.034620919,62.4404555491,66.7659972216,65.3775026188,44.4513754212,36.0812578893,25.1252069488,30.3172908393
29,8.9740758058,13.864966672,19.9275872146,29.7170286988,31.6939598468,34.6054328297,26.2744408918,31.2598506213,29.7733239549,37.6188026054,49.6442663152,58.9125936884,59.7358971473,51.077876882,51.4670510928,53.4238144268,54.489764854,50.2186190474,77.3127600886,53.4049745558,38.0699768037
30,7.3047602328,11.6459256401,22.8152958665,30.3523851861,40.0295896695,68.8430335819,77.177663102,62.7237131456,85.2655500073,113.677225067,78.3647805293,49.6315923453,48.5772943773,66.2133018626,63.0807482328,61.6969064811,61.0818614827,93.8385052739,100.923315077,93.5004340492,52.7705041115
31,3.3554170741,7.8464519569,10.717117949,14.9028721743,21.6964617022,30.7575306059,28.165935265,39.0886313818,49.0080823017,52.8558438979,37.8924141533,53.338856933,65.3081516117,73.1502705933,74.3269809907,73.4309415254,37.1078539542,53.3637957484,35.5932217454,36.4415746104,32.7584668348
32,2.4657763394,4.2936299937,8.7240915519,12.4357357369,21.4018891306,24.3151174158,36.1204656826,44.2078119995,84.2811685186,86.6703281661,50.7441184564,52.6975732122,40.6066255053,50.5523501217,34.2986365924,30.3232346347,28.3647244951,21.3270510005,29.246059057,30.840203467,34.5372497844
33,0.6417744443,2.639651935,3.2467272146,9.0530230341,13.3974043756,18.0329709494,27.0462815383,29.1410159361,34.5501777075,29.6629994855,34.0043154942,39.8754753395,36.9238000388,20.2741550889,29.9532183557,27.2140294109,32.0015184307,28.9786786127,33.4000964352,34.0871129272,32.1162799719
